Id,Screen_name,Created_at,Text,Url,Hastags,Symbols
1459927591981363205,Azercell,2021-11-14 16:53:56+00:00,"Tünzalə “Ehtiyacımsan” adlı hitini təqdim etdi! 🎼
✔️Ətraflı məlumat üçün: https://t.co/hJLYnDwVu8
#Azercell #AzercellSberZvuk #SberZvukAzercell #musiqi #Tünzalə #Ehtiyacımsan https://t.co/7LgvIoippp",https://t.co/hJLYnDwVu8,"[{'text': 'Azercell', 'indices': [98, 107]}, {'text': 'AzercellSberZvuk', 'indices': [108, 125]}, {'text': 'SberZvukAzercell', 'indices': [126, 143]}, {'text': 'musiqi', 'indices': [144, 151]}, {'text': 'Tünzalə', 'indices': [152, 160]}, {'text': 'Ehtiyacımsan', 'indices': [161, 174]}]",[]
1459832874312548353,Azercell,2021-11-14 10:37:34+00:00,"@Mr_Etish Sifarişi tamamlayandan sonra ofislərimizin birinə yaxınlaşıb, şəxsiyyət vəsiqəniz və sifariş kodunu təqdim etməklə nömrəni əldə etmək mümkündür.",No url,[],[]
1459832636520775683,Azercell,2021-11-14 10:36:37+00:00,"@Mr_Etish Həmçinin, satışda olan 010 prefiksli nömrələri bu link-ə keçid edərək izləyə bilərsiniz və istədiyiniz kriteriyaya uyğun 010 prefiksli nömrəni həmin səhifədən sifariş edə bilərsiniz: https://t.co/Lk0CcrZAJi.",https://t.co/Lk0CcrZAJi,[],[]
1459810607872585729,Azercell,2021-11-14 09:09:05+00:00,"@Mr_Etish Bu gün Şirvan şəhəri, M.Ə.Rəsulzadə pr. (H. Əliyev parkı ilə üzbə-üz) ünvanında yerləşən Şirvan Eksklüziv ofisinə bəzi əməliyyatların icrası üçün saat 19:00-a qədər fasiləsiz müraciət etmək olar. Xahiş edirik qeyd edin, hansı əməliyyatın icrası üçün müraciət olunacaq?",No url,[],[]
1459793839607144450,Azercell,2021-11-14 08:02:27+00:00,@Mr_Etish Salam. Bu gün çalışan ofislərimiz var. Sizin üçün hansı istiqamətdə yerləşən ofisə müraciət etməyiniz münasib olar?,No url,[],[]
1459093588210556939,Azercell,2021-11-12 09:39:54+00:00,@dyngyldaj Buyurun. Müraciətiniz üçün təşəkkür edirik. 😊,No url,[],[]
1459083959321640961,Azercell,2021-11-12 09:01:39+00:00,@dyngyldaj Paketlərin bu formada istifadəsi arzuolunan deyil və qadağandır. Ətraflı: https://t.co/1RnHu49VkA,https://t.co/1RnHu49VkA,[],[]
1459083871635619840,Azercell,2021-11-12 09:01:18+00:00,@dyngyldaj Salam. “GigaMax” internet paketi çərçivəsində təqdim olunan imkanlar yalnız fərdi istifadə üçün nəzərdə tutulur. Smartfon və planşetlərdən fərqli cihazlarda müxtəlif məqsədlər üçün internetdən istifadə zamanı əsas balansdan vəsaitin çıxılması kimi hal baş verə bilər.,No url,[],[]
1458752348096978951,Azercell,2021-11-11 11:03:56+00:00,"@s1CBu48Zv28Z6I5 Здравствуйте. Информацией о стоимости номеров вы можете ознакомиться на сайте https://t.co/1m3UceujWO
Выбрав номер, вы можете узнать стоимость номера. Дополнительная информация о кампании: https://t.co/7Z93WNgJf4",https://t.co/1m3UceujWO,[],[]
1458740747822370820,Azercell,2021-11-11 10:17:51+00:00,@razwetchik Hər zaman xoşdur 😊,No url,[],[]
1458738278832787456,Azercell,2021-11-11 10:08:02+00:00,@razwetchik Nömrə satışda olduqda əldə edilməsi haqqında məlumat qeyd ediləcək və saytda qeyd olunan ünvana şəxsiyyət vəsiqəsilə müraciət edib əldə edə bilərsiniz.,No url,[],[]
1458738243915112453,Azercell,2021-11-11 10:07:54+00:00,"@razwetchik Salam. Hal-hazırda 211 seriyalı nömrələr ""Azercell Telekom"" MMC tərəfindən satışa verilmir. 
Digər satışda olan nömrələri https://t.co/85qKl08jbb saytından axtarış edə bilərsiniz.",https://t.co/85qKl08jbb,[],[]
1458700990803234822,Azercell,2021-11-11 07:39:52+00:00,@valid52934824 Всегда пожалуйста 💜,No url,[],[]
1458699979883790337,Azercell,2021-11-11 07:35:51+00:00,"@valid52934824 Здравствуйте. Да, можно. Информацию о номерах и их ценах вы можете узнать на сайте https://t.co/85qKl08jbb 
Подробную информацию о кампании вы можете приобрести по ссылке:  https://t.co/7Z93WNgJf4",https://t.co/85qKl08jbb,[],[]
1458537264842166279,Azercell,2021-11-10 20:49:16+00:00,"@romeo05_ Нет, не закончились. С 10.11.2021 в продаже новые номера с префиксом «010».",No url,[],[]
1458514460159713286,Azercell,2021-11-10 19:18:39+00:00,@frznvrz 010 nömrələrinin aktiv etmə qaydası ilə bağlı ətraflı məlumatı bu linkdən əldə edə bilərsiniz: https://t.co/yrM2vu2o0l,https://t.co/yrM2vu2o0l,[],[]
1458514418212429830,Azercell,2021-11-10 19:18:29+00:00,"@frznvrz https://t.co/hbY3eMKxHX saytından axtarış edə bilərsiniz. Nömrə satışda olduqda, qiyməti və əldə edilməsi haqqında məlumat qeyd ediləcək, həmçinin diler mağazalara şəxsiyyət vəsiqəsi ilə müraciət edib, satışda olan nömrələrin siyahısı ilə tanış olub, əldə edə bilərsiniz.",https://t.co/hbY3eMKxHX,[],[]
1458514095976722437,Azercell,2021-11-10 19:17:13+00:00,"@frznvrzHazırda 010 prefiksi ilə satışa verilən seriyalar aşağıdakılardır:
Fakturalı xətt: 212xxxx , 213xxxx , 214xxxx , 215xxxx , 216xxxx
Fakturasız xətt: 3100001 – 3299998 , 5100001 – 5299998 , 7100001 – 7299998",No url,[],[]
